,Apparel,Automotive,Beauty,Beverage,Business,Construction,Dining,Education,Financial,Food,Health and Medicine,Household,Shopping and Retail,Toiletries,Tourism and Travel,Transport and Logistics,Slogan,EncodedValues
8683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,So close So fun,"[680000000, 506500000, 649000000]"
8684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Where every day is a snow day,"[650000000, 393666666, 560000000]"
8685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Where the north begins,"[608000000, 250000000, 535999999]"
8686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,The most snow in Colorado,"[678000000, 457000000, 562000000]"
8687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Find it love it,"[800000000, 536000000, 592000000]"
8688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Find it ski it,"[591000000, 605000000, 486000000]"
8689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Like nothing on earth,"[683000000, 504000000, 569000000]"
8690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Australia's highest resort,"[776000000, 416000000, 609000000]"
8691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,My kind of mountain,"[721500000, 365500000, 690000000]"
8692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Come up Slow down,"[0, 0, 0]"
8693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Everyone deserves a snow day,"[657000000, 409500000, 560500000]"
8694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Where the skiers ski and the boarders ride,"[577250000, 451000000, 534750000]"
8695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Where the skiers ski,"[583500000, 459500000, 533500000]"
8696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Where Yellowstone spends the winter,"[550000000, 277000000, 441000000]"
8697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Take me to the top,"[600000000, 433000000, 625000000]"
8698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Where family fun begins,"[735333333, 450666666, 624666666]"
8699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,The Rockies biggest Canada's best,"[0, 0, 0]"
8700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No beginners allowed,"[515000000, 350000000, 479000000]"
8701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,The legend,"[686000000, 513000000, 678000000]"
8702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Not exactly roughing it,"[0, 0, 0]"
8703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,What are you up for,"[0, 0, 0]"
8704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,The only thing missing here is you,"[555000000, 343000000, 541000000]"
8705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Experience the legend,"[686000000, 513000000, 678000000]"
8706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,The last great place,"[668000000, 383000000, 659000000]"
8707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Great skiing is so close,"[574000000, 460500000, 582000000]"
8708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,It's closer than you think,"[668000000, 375000000, 650000000]"
8709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Winter in its original state,"[661500000, 384500000, 640500000]"
8710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Time is life,"[668000000, 559000000, 589000000]"
8711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Calgary's closest mountain,"[665000000, 412000000, 618000000]"
8712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,This is my Steamboat,"[0, 0, 0]"
8713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,The way it should be,"[604500000, 316500000, 516500000]"
8714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Silver Star My mountain,"[665000000, 412000000, 618000000]"
8715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Colorado's favorite,"[739000000, 440000000, 700000000]"
8716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Colorado's highest,"[0, 0, 0]"
8717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Refined by nature,"[688000000, 400000000, 500000000]"
8718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,The living legend,"[686000000, 513000000, 678000000]"
8719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,High level experience,"[630500000, 293000000, 627500000]"
8720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Altitude with attitude,"[472000000, 476000000, 588000000]"
8721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Skiing at a higher level,"[572000000, 215000000, 561000000]"
8722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Altitude without attitude,"[472000000, 476000000, 588000000]"
8723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,For people with a passion for skiing and riding,"[649333333, 508333333, 577666666]"
8724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,The greatest snow on Earth,"[678000000, 457000000, 562000000]"
8725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Ski it if you can,"[641000000, 314000000, 644000000]"
8726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,A better way to mountain,"[628000000, 351000000, 550500000]"
8727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,The sportiest ski resort,"[683500000, 510500000, 547500000]"
8728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Tignes White open,"[614000000, 443000000, 617000000]"
8729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,The beast of the east,"[537500000, 416500000, 462500000]"
8730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Berkshire East Ski the beast,"[442000000, 583000000, 408000000]"
8731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Rare earth,"[683000000, 504000000, 569000000]"
8732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Pure vertical fun,"[668500000, 532000000, 631000000]"
8733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,The top of California,"[600000000, 433000000, 625000000]"
8734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,It's the snow,"[678000000, 457000000, 562000000]"
8735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Find your happy place,"[716500000, 478500000, 687000000]"
8736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,It's your turn,"[545000000, 348000000, 588000000]"
8737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Pure simple and real deep,"[656666666, 355333333, 577666666]"
8738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Snow up your life,"[668000000, 559000000, 589000000]"
8739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,We drive You ski No worries,"[483666666, 552333333, 456666666]"
8740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Enjoy the freedom,"[772000000, 567000000, 737000000]"
8741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,The ultimate winter experience,"[604333333, 385999999, 570000000]"
8742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,There's no adventure like a SnowVenture,"[742000000, 538000000, 632000000]"
8743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Affordable skiing for all,"[625000000, 540000000, 570000000]"
8744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,The winter holiday company,"[610666666, 366333333, 526000000]"
8745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,The cheapest ski tour operator in the UK,"[558666666, 450666666, 553333333]"
8746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,We love to ski,"[695500000, 570500000, 539000000]"
8747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,The mountain experts,"[669500000, 408500000, 654500000]"
8748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Booking your ski holiday will never be the same again,"[614750000, 432750000, 583500000]"
8749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Specializing in snow holidays,"[698000000, 475000000, 599500000]"
8750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Unforgettable holidays Unparalleled service,"[700500000, 394000000, 585000000]"
8751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No one knows ski holidays like us,"[668800000, 425800000, 577000000]"
8752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,We make booking a ski holiday a pleasurable experience,"[676400000, 493800000, 623000000]"
8753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No 1 for family skiing,"[675000000, 487500000, 584000000]"
8754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,The world's best ski holidays,"[654500000, 549000000, 561500000]"
8755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Broaden your horizons Raise your expectations,"[629000000, 437500000, 482000000]"
8756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Even better this year,"[575000000, 333000000, 581000000]"
8757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,The experts to the Alps since 1932,"[674000000, 405000000, 691000000]"
8758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Let your soul and spirit fly,"[655666666, 474333333, 607333333]"
8759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Ski now Work later,"[0, 0, 0]"
8760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,The riders choice for snow travel,"[659750000, 451250000, 609250000]"
8761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,The best mountains at affordable prices,"[637000000, 387666666, 565000000]"
8762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Australia A different light,"[623000000, 373500000, 618000000]"
8763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,We can't wait to say G day,"[560666666, 389000000, 592666666]"
8764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100 Pure New Zealand,"[0, 0, 0]"
8765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Vietnam A Destination for the New Millennium,"[0, 0, 0]"
8766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,There's no place like Hong Kong,"[665000000, 396000000, 640500000]"
8767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Hong Kong will take your breath away,"[558333333, 325666666, 574000000]"
8768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Come to Bangladesh before the tourists,"[571000000, 357000000, 505000000]"
8769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Philippines More than the usual,"[548000000, 320000000, 658000000]"
8770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Thailand Happiness on Earth,"[0, 0, 0]"
8771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Amazing Thailand Experience Variety,"[0, 0, 0]"
8772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Amazing Thailand Dreams for all seasons,"[671000000, 320000000, 616000000]"
8773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Malaysia Truly Asia,"[0, 0, 0]"
8774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Where Else But Queensland,"[0, 0, 0]"
8775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Beautiful one day perfect the next,"[654666666, 366666666, 589333333]"
8776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Manly Seven Miles from Sydney a Thousand Miles from Care,"[0, 0, 0]"
8777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Incredible India,"[0, 0, 0]"
8778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,India Eternally Yours,"[0, 0, 0]"
8779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Kerala God's own country,"[614000000, 371000000, 635000000]"
8780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,There's no place like it,"[665000000, 396000000, 640500000]"
8781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Indonesia Ultimate in Diversity,"[0, 0, 0]"
8782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,My Indonesia Just a Smile Away,"[0, 0, 0]"
8783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Uniquely Singapore,"[0, 0, 0]"
8784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Live it up in Singapore,"[0, 0, 0]"
8785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Surprising Singapore,"[0, 0, 0]"
8786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Croatia The Mediterranean as it once was,"[0, 0, 0]"
8787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Live it Visit Scotland,"[0, 0, 0]"
8788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Lancashire It's a real pleasure,"[744500000, 542500000, 653500000]"
8789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Austria At last,"[0, 0, 0]"
8790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Austria You've arrived,"[0, 0, 0]"
8791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Ireland The Island of Memories,"[0, 0, 0]"
8792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Awaken To A Different World,"[0, 0, 0]"
8793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Live your myth in Greece,"[611000000, 400000000, 538000000]"
8794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,A new point of view,"[659999999, 410000000, 611000000]"
8795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Greece Beyond Words,"[0, 0, 0]"
8796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Wales Big Country,"[0, 0, 0]"
8797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Cyprus The Island for All Seasons,"[0, 0, 0]"
8798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Cyprus A whole world on a single island,"[622250000, 403250000, 544249999]"
8799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Smile You are in Spain,"[0, 0, 0]"
8800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Spain Marks,"[0, 0, 0]"
8801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Spain Everything Under the Sun,"[0, 0, 0]"
8802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Andalucia There's only one,"[609000000, 267000000, 556000000]"
8803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Switzerland Get natural,"[642000000, 367000000, 516000000]"
8804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Luzern Swiss made,"[0, 0, 0]"
8805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Latvia The Land that Sings,"[0, 0, 0]"
8806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,The Heartland of the Baltic,"[0, 0, 0]"
8807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Andorra The Pyrenean Country,"[0, 0, 0]"
8808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Pure Natural Unspoiled Iceland The Way Life Should Be,"[0, 0, 0]"
8809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Sicilia Everything else is in the shade,"[591000000, 291000000, 625000000]"
8810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Estonia Positively Transforming,"[0, 0, 0]"
8811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Exclusive holidays for the single traveller,"[628500000, 438999999, 560000000]"
8812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Best under the Australian sky,"[732000000, 274000000, 561000000]"
8813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Best under the New Zealand sky,"[732000000, 274000000, 561000000]"
8814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Creative Holidays Create your kind of holiday,"[748000000, 405999999, 699500000]"
8815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Qantas Vacations The Best Downunder,"[0, 0, 0]"
8816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Railtrips to here there and everywhere,"[0, 0, 0]"
8817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Journeys as great as the destinations,"[695000000, 435500000, 658500000]"
8818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Inspiring destinations within your reach,"[609000000, 396000000, 611999999]"
8819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Great journeys fascinating places,"[662666666, 451666666, 648999999]"
8820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,The best way to see America,"[609000000, 340000000, 541500000]"
8821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Eat drink and be happy Ride the rails,"[660500000, 432250000, 602000000]"
8822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Britain's favourite rail tour operator,"[531666666, 336333333, 574666666]"
8823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,The only way to experience the Canadian Rockies and Whistler,"[640000000, 330500000, 588500000]"
8824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,A window to the soul of South Africa,"[654000000, 378500000, 597500000]"
8825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Journey at its luxurious best,"[758000000, 473000000, 662000000]"
8826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Rail holidays of the world,"[682000000, 474000000, 574500000]"
8827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Unforgettable rail journeys,"[587500000, 375500000, 613500000]"
8828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Rail and culture,"[628000000, 405999999, 571000000]"
8829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Travel with a clear conscience,"[602000000, 333000000, 579000000]"
8830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Luxury follows,"[0, 0, 0]"
8831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Tailor made holidays that don't cost the earth,"[603999999, 495666666, 524333333]"
8832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Stop Searching Start Traveling,"[0, 0, 0]"
8833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,A Symbol of Freedom,"[0, 0, 0]"
8834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Southwest Airlines THE Low Fare Airline,"[0, 0, 0]"
8835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,How do we love you Let us count the ways,"[630250000, 355750000, 556749999]"
8836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,It's time to fly,"[583000000, 415500000, 482000000]"
8837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Life is a journey travel it well,"[727000000, 522000000, 679500000]"
8838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fly the friendly skies of United,"[758000000, 350500000, 660500000]"
8839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,We know why you fly We re American Airlines,"[644000000, 407000000, 553000000]"
8840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Something special in the air,"[710500000, 336500000, 622000000]"
8841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Doing What We Do Best,"[0, 0, 0]"
8842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Lufthansa There's no better way to fly,"[598500000, 390000000, 505500000]"
8843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,We have to earn our wings every day,"[634249999, 395249999, 614000000]"
8844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Eastern Airlines The Wings of Man,"[0, 0, 0]"
8845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,British Airways To fly To serve,"[571000000, 430000000, 587500000]"
8846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,The world's favourite airline,"[536000000, 412000000, 492000000]"
8847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,We'll take more care of you,"[623000000, 359500000, 569500000]"
8848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Much more space,"[689000000, 360000000, 498000000]"
8849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Delta gets you there,"[609000000, 367000000, 565000000]"
8850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Delta Air Lines We love to fly And it shows,"[665666666, 478666666, 567666666]"
8851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,You'll love the way we fly,"[665666666, 438666666, 534333333]"
8852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Delta is ready when you are,"[664000000, 390000000, 606000000]"
8853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Airline of the South,"[0, 0, 0]"
8854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sincerely yours Aeroflot,"[0, 0, 0]"
8855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Catch the Spirit,"[0, 0, 0]"
8856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Frontier A whole different animal,"[627666666, 391000000, 614333333]"
8857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hawaii Starts Here,"[0, 0, 0]"
8858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,We never forget you have a choice,"[531666666, 382333333, 525999999]"
8859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Austrian Fly with friends,"[679000000, 429000000, 631000000]"
8860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,The most friendly airline,"[660000000, 419500000, 626000000]"
8861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Austrian Like a smile in the sky,"[760500000, 368000000, 666500000]"
8862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PanAm We re flying better than ever,"[0, 0, 0]"
8863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,People Express Fly smart,"[773000000, 381000000, 681000000]"
8864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Northwest Airlines Some people just know how to fly,"[619333333, 397000000, 548666666]"
8865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Lower fares fewer restrictions,"[443000000, 344000000, 374000000]"
8866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Work Hard Fly Right,"[0, 0, 0]"
8867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,The Proud Bird with the Golden Tail,"[0, 0, 0]"
8868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Note,"[0, 0, 0]"
8869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,We really move our tails for you,"[512500000, 375500000, 522000000]"
8870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Alitalia The wings of Italy,"[615000000, 432000000, 650000000]"
8871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,One mission Yours,"[639000000, 552000000, 488999999]"
8872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TWA Up up and away,"[0, 0, 0]"
8873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,You re going to like us,"[744000000, 440000000, 628000000]"
8874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Air France One of the best places on earth,"[634500000, 428000000, 611000000]"
8875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Qantas The Spirit of Australia,"[0, 0, 0]"
8876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No ordinary airline,"[520500000, 349000000, 540499999]"
8877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,The wings of Kilimanjaro,"[615000000, 432000000, 650000000]"
8878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,A great way to fly,"[648999999, 398000000, 558666666]"
8879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Air Canada Defy obstacles,"[438000000, 459999999, 411000000]"
8880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Swiss The refreshing airline,"[620500000, 406000000, 561000000]"
8881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,The world's most refreshing airline,"[620500000, 406000000, 561000000]"
8882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Eva Air The wings of Taiwan,"[615000000, 432000000, 650000000]"
8883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Ryanair Fly cheaper,"[0, 0, 0]"
8884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,The Low Fares Airline,"[0, 0, 0]"
8885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,KLM The Reliable Airline,"[0, 0, 0]"
8886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,We Better be Better We re Braniff,"[618000000, 343000000, 550000000]"
8887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,If You've Got It Flaunt It,"[0, 0, 0]"
8888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cathay Pacific The heart of Asia,"[695000000, 507000000, 543000000]"
8889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Iberia One of the world's best airlines,"[536000000, 412000000, 492000000]"
8890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,More than just flying,"[0, 0, 0]"
8891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,The Spirit of the South of the World,"[0, 0, 0]"
8892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,The Joy of Flying,"[0, 0, 0]"
8893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Going beyond expectations,"[610000000, 450000000, 505000000]"
8894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Being there is everything,"[0, 0, 0]"
8895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,The world's warmest welcome,"[727000000, 376000000, 624000000]"
8896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Braathens The wings of Norway,"[615000000, 432000000, 650000000]"
8897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,JetBlue You'll Want to Fly Again,"[0, 0, 0]"
8898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Asia's boutique airline Exclusive Service to Exotic Gems,"[573000000, 422499999, 540000000]"
8899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Making every journey better,"[665000000, 488999999, 677000000]"
8900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,The fastest way,"[591000000, 290000000, 483000000]"
8901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Above us only sky,"[732000000, 274000000, 561000000]"
8902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Check in to the difference,"[488999999, 315000000, 544000000]"
8903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Your London airport,"[600000000, 550000000, 579000000]"
8904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Proud to serve Scotland,"[536000000, 370000000, 647000000]"
8905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Pure dead brilliant,"[476000000, 493000000, 491000000]"
8906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Get closer,"[0, 0, 0]"
