,Apparel,Automotive,Beauty,Beverage,Business,Construction,Dining,Education,Financial,Food,Health and Medicine,Household,Shopping and Retail,Toiletries,Tourism and Travel,Transport and Logistics,Slogan
7525,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Nothing reads like a real book
7526,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18 miles of books
7527,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,We read past our bedtimes
7528,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,A unique bookshop with small town charm
7529,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,The independent bookshop with traditional values
7530,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7 Eleven Oh thank heaven
7531,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Oh thank heaven for 7 Eleven
7532,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Where the good things come easy
7533,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Ampm Too much good stuff
7534,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Dari Mart Our family's best
7535,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Only at Circle K
7536,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,What else do you need
7537,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,The store with aloha
7538,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Spinx Making life easier
7539,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Get right at the Roo
7540,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Think Quik
7541,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Kwik Trip Big on fresh Low on price
7542,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Royal Farms Real fresh Real fast
7543,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Wherever the road takes you
7544,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Sheetz Feel the love
7545,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,When it hits Ya
7546,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Gottahava Wawa
7547,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,My choice my Wawa
7548,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Rutter's Why go anywhere else
7549,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,A convenience store and a whole lot more
7550,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Achieve Inspire Live Daily
7551,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Brighten up your day
7552,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,For the way we live today
7553,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Londis Close to you
7554,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Street Corner Sips Snax Stuff
7555,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,They re fresher from Lesher
7556,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,The personal touch
7557,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Go ahead be romantic
7558,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Around the corner or around the world
7559,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,We are real florists in real flower shops
7560,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Your personal florist
7561,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,For life's important moments
7562,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,The flower experts
7563,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,More than words
7564,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Say it with flowers
7565,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,With Interflora you re there
7566,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,The power of flowers
7567,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Delivering the moment
7568,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Guaranteed to get her
7569,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,An experience delivered
7570,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Shouldn't your flowers be unique too
7571,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,The world's local florist
7572,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Local florists worldwide
7573,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Flowers say it better FTD says it best
7574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Be a hero
7575,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Please send it FTD
7576,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Generating smiles for over 34 years
7577,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Where beauty comes naturally
7578,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Best way to say you care
7579,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Flowers anywhere anytime
7580,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,The art of fresher flowers
7581,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Where dreams become reality
7582,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Where quality counts
7583,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Experts in the art of flora
7584,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Delivering your emotions
7585,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Award winning florist
7586,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Let's talk flowers
7587,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Make someone smile today
7588,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Flowers designed with your thoughts in mind
7589,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,We don't just create bouquets we create emotions
7590,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,For all of life's celebrations
7591,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Let us arrange a smile for you
7592,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Pick the best We always do
7593,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Show you care
7594,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,The quickest way to show you care
7595,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,When you think of flowers think of ours
7596,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Creative solutions for all your floral needs
7597,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,We take flowers personally
7598,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,To say I love you
7599,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Make someone happy
7600,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Flowers with impact
7601,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Creating messages of magnificence
7602,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Hand picked just for you
7603,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Better flowers Lower prices
7604,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Premium flowers Discount prices National florist
7605,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Send flowers like you mean it
7606,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Turning your dreams into masterpieces
7607,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Flowers by post
7608,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Flowers worth remembering
7609,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Flowers for any occasion
7610,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,A step beyond the ordinary
7611,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Petals above the rest
7612,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Delivering smiles daily
7613,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Our promise 100 fresh guaranteed
7614,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Your first choice for flowers
7615,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Accessories to gracious living
7616,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,We are so much more than just flowers
7617,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Making beautiful flowers a part of your life
7618,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,We are passionate about our work and it shows
7619,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Safeway Ingredients for life
7620,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Publix Where shopping is a pleasure
7621,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ShopRite One Place Your Place
7622,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Good with food
7623,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Wegmans Every day you get our best
7624,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bashas Your Arizona hometown grocer
7625,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Good for you
7626,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Life Made better
7627,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Avondale Convenience with low prices
7628,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Pick n Pay Inspired by You
7629,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Nilgiris At the heart of great taste Since 1905
7630,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Get your lion's share
7631,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bloom A different kind of grocery store
7632,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Hannaford Helps fight hunger
7633,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Piggly Wiggly Feeds your life
7634,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,It feels like home
7635,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Down home Down the street
7636,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Reasor's The right stuff The right price
7637,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bi Lo Real savings Real fresh
7638,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Hi Lo The nation's favourite food store
7639,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Sweetbay Live fresh for less
7640,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Smith's Market fresh Money smart
7641,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Hornbacher's We make shopping easy
7642,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Pathmark Great food Great value
7643,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Here everything's better
7644,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Helping make your life easier
7645,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Good things are just around the corner
7646,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Crazy about food
7647,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Albertsons It means a great deal
7648,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,New ideas at work
7649,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Groceries and more delivered straight to your door
7650,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Giant Wah So fresh for less
7651,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Robinsons Eat well Spend less
7652,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Sheng Siong All for you
7653,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,The best value in the neighborhood
7654,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Waldbaum's Come share our values
7655,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Freshness you can taste Values you can trust
7656,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Super Fresh Better Store Better Living
7657,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,You want lower prices we hear you
7658,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Think of food think of Foodland
7659,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Low low food prices
7660,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Making lives easier healthier happier
7661,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Where there's a helpful smile in every aisle
7662,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Importing your favorite American groceries
7663,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Uchumi Your home of value
7664,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Nakumatt You need it we've got it
7665,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,How convenient is that
7666,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Jacksons On your way to everywhere
7667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Kroger More value for the way you live
7668,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Kroger Right store Right price
7669,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Low prices plus more
7670,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Your total value leader
7671,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Let's go Krogering
7672,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Winn Dixie Getting better all the time
7673,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Fresh checked every day
7674,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,The real deal
7675,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Low prices nobody can beat Nobody
7676,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,My Harris Teeter
7677,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Your neighborhood food market
7678,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,The best is what we re all about
7679,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Harmons Your neighborhood grocer
7680,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,The best is fresh
7681,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,The friendliest store in town
7682,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,A celebration of family and community
7683,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Petland pets make life better
7684,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,A pet store with everything you need
7685,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,All you need under one roof
7686,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Little puppies for big hearts
7687,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,For all your pet needs
7688,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Where pets come first
7689,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,No 1 for fins feathers paws and claws
7690,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,It's where your pets would shop
7691,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Where your pets want to go
7692,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,We re here for you
7693,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,The best in pet care
7694,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,A total pet experience
7695,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,The home for pets
7696,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Life with your pet
7697,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,The pet lovers pet store
7698,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,All your pet requirements
7699,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bark Pawsitive pet food
7700,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Where animals come first
7701,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Your pets are the heart of our business
7702,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Where your pets come first
7703,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Your pet deserves the best too
7704,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,It's all about the pets
7705,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Your one stop pet store
7706,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Unique pets
7707,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,The preference of pets and people
7708,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,For the love of pets
7709,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tails are wagging and pets are bragging
7710,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bigger Better Cheaper
7711,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bringing health and happiness to your pets
7712,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Where pets are family
7713,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,If you love pets You'll love us
7714,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Your No 1 pet supermarket
7715,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,The power of together
7716,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Where the healthy pets go
7717,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Where the pets go
7718,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Where the pets go online
7719,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Enhancing the journey with your pet
7720,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,For pets and their people
7721,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,For healthy dogs and cats
7722,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Family friendly Pet approved
7723,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Purr veyors of purr fect pets
7724,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,For pet's sake
7725,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Your pets are our babies too
7726,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,For the health of your pets
7727,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service selection unleashed
7728,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Come meet your new best friend
7729,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,If animals could talk they'd talk about us
7730,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Your pet experts
7731,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,It's a zoo in here
7732,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Naturally smarter pet supplies
7733,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Pet shopping made easy
7734,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Fun happens here
7735,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,London's leading pet store
7736,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Australia's largest dog cat store
7737,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,The finest fresh food and all your pet needs
7738,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,It's a pet's life
7739,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Everything for every pet
7740,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Get a few more barks for your buck
7741,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Shelter dogs are priceless
7742,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Best for your pet
7743,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Partners in pethood
7744,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,That's Smart PetSmart
7745,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,The smarter way to shop for your pet
7746,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Usual to unusual pets supplies
7747,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Happy healthy humane
7748,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Anything and everything for all your pets
7749,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Great prices No begging
7750,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Your pet Your store
7751,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Better pet nutrition
7752,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Your pet's happy place
7753,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Your neighborhood store for pets
7754,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,What a pet store should be
7755,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Where your pet eats better than you do
7756,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Express your love for pets
7757,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Delivering pet happiness
7758,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,They re not just pets they re family
7759,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,We re crazy about pets
7760,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Passionate about pets
7761,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Your pet's natural choice
7762,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Life is better with pets
7763,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,All passion All pets
7764,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Your place for pets
7765,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,The ultimate destination for the pet enthusiast
7766,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Do you speak Cherry Creek
7767,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Mall of America More ways to be you
7768,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,America Loves MOA
7769,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,More stores More value
7770,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,The place for fun
7771,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Where something special happens every day
7772,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Discover the difference
7773,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Rediscover a great shopping tradition
7774,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Mills means more
7775,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Where fashion meets fun
7776,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Your stores Your place
7777,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,A higher form of shopping
7778,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,You'll find it here
7779,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Transforming shopping into an experience
7780,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Reflecting a finer aesthetic
7781,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Quality is South Coast Plaza
7782,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,South Coast Plaza Where the world comes to shop
7783,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Alaska's favorite mall
7784,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Experience the lifestyle
7785,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Shopping for real life
7786,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Great stores Great choices
7787,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Brookefields Seek Find Enjoy
7788,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,World of happiness
7789,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Where it's all going on
7790,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Buchanan Galleries Serious shopping
7791,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Serious Christmas shopping
7792,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bicester Village Chic outlet shopping
7793,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,A fresh approach to shopping
7794,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,The centre of your city
7795,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Whatever you've got in mind we've got inside
7796,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Expect the unexpected
7797,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,The Square Tallaght It's all about you
7798,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Foyleside Something different every day
7799,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Johnston Court At the heart of Sligo
7800,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Find yourself
7801,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Think bigger
7802,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Putting the customer first
7803,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Must have it We've got it
7804,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Always ahead
7805,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Fill your days at the Trafford Centre
7806,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Grand Arcade Where fashion comes to life
7807,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Lakeside Feel good shopping
7808,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Your gateway to great shopping
7809,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Westwood Cross Your place for shopping and leisure
7810,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,The Mall Shopping as it should be
7811,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,If you know what you want get to the point
7812,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Menlyn Park Enter our World
7813,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Music City Mall Where you have it all
7814,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Where your style comes to life
7815,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Where families shop
7816,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Patriot Place Shop Dine Enjoy
7817,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Live life on full
7818,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Where downtown comes to life
7819,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Shopping with style
7820,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,There's always a reason
7821,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Always in style
7822,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Simply better shopping
7823,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Shop for what you want
7824,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,What you want
7825,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Highland Square More of what you want
7826,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Makes you feel like shopping
7827,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Sunridge Your mall Inspired by you
7828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Northland Village Shop easy
7829,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Carlingwood Easy on your life
7830,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Your neighbourhood mall that has it all
